"dataset","sample","reads","richness","habitat"
"KO","ST30",96001,1931.8247024044,"Subtidal"
"KO","ST30",97001,1932.62975403697,"Subtidal"
"KO","ST30",98001,1933.42488430836,"Subtidal"
"KO","ST30",99001,1934.21035813621,"Subtidal"
"KO","ST30",100001,1934.98642889997,"Subtidal"
"KO","ST30",101001,1935.7533390786,"Subtidal"
"KO","ST30",102001,1936.511320865,"Subtidal"
"KO","ST30",103001,1937.26059671094,"Subtidal"
"KO","ST30",104001,1938.00137986778,"Subtidal"
"KO","ST30",105001,1938.73387488129,"Subtidal"
"KO","ST30",106001,1939.45827803431,"Subtidal"
"KO","ST30",107001,1940.1747778027,"Subtidal"
"KO","ST30",108001,1940.88355524639,"Subtidal"
"KO","ST30",109001,1941.58478439314,"Subtidal"
"KO","ST30",110001,1942.27863260322,"Subtidal"
"KO","ST30",111001,1942.96526089421,"Subtidal"
"KO","ST30",112001,1943.64482427066,"Subtidal"
"KO","ST30",113001,1944.31747200676,"Subtidal"
"KO","ST30",114001,1944.98334792764,"Subtidal"
"KO","ST30",115001,1945.64259069294,"Subtidal"
"KO","ST30",116001,1946.29533400913,"Subtidal"
"KO","ST30",117001,1946.94170689744,"Subtidal"
"KO","ST30",118001,1947.58183388848,"Subtidal"
"KO","ST30",119001,1948.21583524248,"Subtidal"
"KO","ST30",120001,1948.84382714677,"Subtidal"
"KO","ST30",121001,1949.46592189591,"Subtidal"
"KO","ST30",122001,1950.08222805844,"Subtidal"
"KO","ST30",123001,1950.69285066224,"Subtidal"
"KO","ST30",124001,1951.29789133285,"Subtidal"
"KO","ST30",125001,1951.89744845269,"Subtidal"
"KO","ST30",126001,1952.49161728432,"Subtidal"
"KO","ST30",127001,1953.08049013095,"Subtidal"
"KO","ST30",128001,1953.6641564382,"Subtidal"
"KO","ST30",129001,1954.24270291467,"Subtidal"
"KO","ST30",130001,1954.81621365714,"Subtidal"
"KO","ST30",131001,1955.3847702521,"Subtidal"
"KO","ST30",132001,1955.94845186916,"Subtidal"
"KO","ST30",133001,1956.50733537033,"Subtidal"
"KO","ST30",134001,1957.06149539804,"Subtidal"
"KO","ST30",135001,1957.61100445059,"Subtidal"
"KO","ST30",136001,1958.15593298366,"Subtidal"
"KO","ST30",137001,1958.69634947547,"Subtidal"
"KO","ST30",138001,1959.2323205077,"Subtidal"
"KO","ST30",139001,1959.7639108343,"Subtidal"
"KO","ST30",140001,1960.29118345243,"Subtidal"
"KO","ST30",141001,1960.81419966166,"Subtidal"
"KO","ST30",142001,1961.33301913577,"Subtidal"
"KO","ST30",143001,1961.84769997134,"Subtidal"
"KO","ST30",144001,1962.3582987501,"Subtidal"
"KO","ST30",145001,1962.86487059081,"Subtidal"
"KO","ST30",146001,1963.36746920048,"Subtidal"
"KO","ST30",147001,1963.86614691806,"Subtidal"
"KO","ST30",148001,1964.3609547791,"Subtidal"
"KO","ST30",149001,1964.85194254097,"Subtidal"
"KO","ST30",150001,1965.33915872807,"Subtidal"
"KO","ST30",151001,1965.82265068858,"Subtidal"
"KO","ST30",152001,1966.30246461245,"Subtidal"
"KO","ST30",153001,1966.7786455894,"Subtidal"
"KO","ST30",154001,1967.25123762903,"Subtidal"
"KO","ST30",155001,1967.72028370486,"Subtidal"
"KO","ST30",156001,1968.18582578037,"Subtidal"
"KO","ST30",157001,1968.64790484657,"Subtidal"
"KO","ST30",158001,1969.10656095059,"Subtidal"
"KO","ST30",159001,1969.56183322479,"Subtidal"
"KO","ST30",160001,1970.01375991737,"Subtidal"
"KO","ST30",161001,1970.46237841193,"Subtidal"
"KO","ST30",162001,1970.9077252603,"Subtidal"
"KO","ST30",163001,1971.34983621187,"Subtidal"
"KO","ST30",164001,1971.78874621994,"Subtidal"
"KO","ST30",165001,1972.22448948426,"Subtidal"
"KO","ST30",166001,1972.65709946397,"Subtidal"
"KO","ST30",167001,1973.08660890103,"Subtidal"
"KO","ST30",168001,1973.51304983852,"Subtidal"
"KO","ST30",169001,1973.93645363942,"Subtidal"
"KO","ST30",170001,1974.35685101538,"Subtidal"
"KO","ST30",171001,1974.77427203292,"Subtidal"
"KO","ST30",172001,1975.18874613884,"Subtidal"
"KO","ST30",173001,1975.60030217337,"Subtidal"
"KO","ST30",174001,1976.00896838942,"Subtidal"
"KO","ST30",175001,1976.41477246481,"Subtidal"
"KO","ST30",176001,1976.81774152711,"Subtidal"
"KO","ST30",177001,1977.21790215576,"Subtidal"
"KO","ST30",178001,1977.61528040454,"Subtidal"
"KO","ST30",179001,1978.00990181172,"Subtidal"
"KO","ST30",180001,1978.40179141941,"Subtidal"
"KO","ST30",181001,1978.79097377851,"Subtidal"
"KO","ST30",182001,1979.17747296698,"Subtidal"
"KO","ST30",183001,1979.56131259911,"Subtidal"
"KO","ST30",184001,1979.94251583921,"Subtidal"
"KO","ST30",185001,1980.32110541185,"Subtidal"
"KO","ST30",186001,1980.69710361369,"Subtidal"
"KO","ST30",187001,1981.07053232381,"Subtidal"
"KO","ST30",188001,1981.44141300867,"Subtidal"
"KO","ST30",189001,1981.80976674778,"Subtidal"
"KO","ST30",190001,1982.17561422414,"Subtidal"
"KO","ST30",191001,1982.53897574481,"Subtidal"
"KO","ST30",192001,1982.89987124838,"Subtidal"
"KO","ST30",193001,1983.25832031291,"Subtidal"
"KO","ST30",194001,1983.61434216526,"Subtidal"
"KO","ST30",195001,1983.96795568602,"Subtidal"
"KO","ST30",196001,1984.3191794258,"Subtidal"
"KO","ST30",197001,1984.66803160165,"Subtidal"
"KO","ST30",198001,1985.01453011372,"Subtidal"
"KO","ST30",199001,1985.35869255135,"Subtidal"
"KO","ST30",200001,1985.70053619413,"Subtidal"
"KO","ST30",201001,1986.0400780262,"Subtidal"
"KO","ST30",202001,1986.37733473922,"Subtidal"
"KO","ST30",203001,1986.7123227392,"Subtidal"
"KO","ST30",204001,1987.04505815651,"Subtidal"
"KO","ST30",205001,1987.37555684369,"Subtidal"
"KO","ST30",206001,1987.70383439289,"Subtidal"
"KO","ST30",207001,1988.0299061294,"Subtidal"
"KO","ST30",208001,1988.35378712876,"Subtidal"
"KO","ST30",209001,1988.67549221581,"Subtidal"
"KO","ST30",210001,1988.99503596872,"Subtidal"
"KO","ST30",211001,1989.31243273028,"Subtidal"
"KO","ST30",212001,1989.6276966088,"Subtidal"
"KO","ST30",213001,1989.94084148368,"Subtidal"
"KO","ST30",214001,1990.25188101136,"Subtidal"
"KO","ST30",215001,1990.5608286278,"Subtidal"
"KO","ST30",216001,1990.86769755516,"Subtidal"
"KO","ST30",217001,1991.17250080666,"Subtidal"
"KO","ST30",218001,1991.47525118801,"Subtidal"
"KO","ST30",219001,1991.7759613061,"Subtidal"
"KO","ST30",220001,1992.07464356796,"Subtidal"
"KO","ST30",221001,1992.37131018932,"Subtidal"
"KO","ST30",222001,1992.665973195,"Subtidal"
"KO","ST30",223001,1992.95864442544,"Subtidal"
"KO","ST30",224001,1993.24933553919,"Subtidal"
"KO","ST30",225001,1993.53805801618,"Subtidal"
"KO","ST30",226001,1993.82482316257,"Subtidal"
"KO","ST30",227001,1994.10964211242,"Subtidal"
"KO","ST30",228001,1994.39252583175,"Subtidal"
"KO","ST30",229001,1994.67348512364,"Subtidal"
"KO","ST30",230001,1994.95253062827,"Subtidal"
"KO","ST30",231001,1995.22967282752,"Subtidal"
"KO","ST30",232001,1995.50492204963,"Subtidal"
"KO","ST30",233001,1995.77828846904,"Subtidal"
"KO","ST30",234001,1996.04978211047,"Subtidal"
"KO","ST30",235001,1996.31941285345,"Subtidal"
"KO","ST30",236001,1996.58719043342,"Subtidal"
"KO","ST30",237001,1996.85312444385,"Subtidal"
"KO","ST30",238001,1997.1172243397,"Subtidal"
"KO","ST30",239001,1997.37949944001,"Subtidal"
"KO","ST30",240001,1997.6399589301,"Subtidal"
"KO","ST30",241001,1997.89861186597,"Subtidal"
"KO","ST30",242001,1998.15546717151,"Subtidal"
"KO","ST30",243001,1998.41053364595,"Subtidal"
"KO","ST30",244001,1998.66381996467,"Subtidal"
"KO","ST30",245001,1998.91533467988,"Subtidal"
"KO","ST30",246001,1999.16508622368,"Subtidal"
"KO","ST30",247001,1999.41308291098,"Subtidal"
"KO","ST30",248001,1999.65933293998,"Subtidal"
"KO","ST30",249001,1999.90384439601,"Subtidal"
"KO","ST30",250001,2000.14662525116,"Subtidal"
"KO","ST30",251001,2000.38768336767,"Subtidal"
"KO","ST30",252001,2000.62702649988,"Subtidal"
"KO","ST30",253001,2000.86466229471,"Subtidal"
"KO","ST30",254001,2001.10059829491,"Subtidal"
"KO","ST30",255001,2001.3348419397,"Subtidal"
"KO","ST30",256001,2001.5674005663,"Subtidal"
"KO","ST30",257001,2001.79828141267,"Subtidal"
"KO","ST30",258001,2002.02749161783,"Subtidal"
"KO","ST30",259001,2002.2550382238,"Subtidal"
"KO","ST30",260001,2002.48092817715,"Subtidal"
"KO","ST30",261001,2002.70516833082,"Subtidal"
"KO","ST30",262001,2002.92776544428,"Subtidal"
"KO","ST30",263001,2003.14872618632,"Subtidal"
"KO","ST30",264001,2003.36805713531,"Subtidal"
"KO","ST30",265001,2003.5857647808,"Subtidal"
"KO","ST30",266001,2003.80185552531,"Subtidal"
"KO","ST30",267001,2004.01633568439,"Subtidal"
"KO","ST30",268001,2004.22921148864,"Subtidal"
"KO","ST30",269001,2004.44048908455,"Subtidal"
"KO","ST30",270001,2004.65017453592,"Subtidal"
"KO","ST30",271001,2004.85827382429,"Subtidal"
"KO","ST30",272001,2005.06479285042,"Subtidal"
"KO","ST30",273001,2005.2697374353,"Subtidal"
"KO","ST30",274001,2005.47311332083,"Subtidal"
"KO","ST30",275001,2005.67492617111,"Subtidal"
"KO","ST30",276001,2005.87518157279,"Subtidal"
"KO","ST30",277001,2006.07388503673,"Subtidal"
"KO","ST30",278001,2006.2710419981,"Subtidal"
"KO","ST30",279001,2006.4666578176,"Subtidal"
"KO","ST30",280001,2006.66073778209,"Subtidal"
"KO","ST30",281001,2006.85328710542,"Subtidal"
"KO","ST30",282001,2007.04431092908,"Subtidal"
"KO","ST30",283001,2007.23381432303,"Subtidal"
"KO","ST30",284001,2007.42180228615,"Subtidal"
"KO","ST30",285001,2007.60827974707,"Subtidal"
"KO","ST30",286001,2007.79325156478,"Subtidal"
"KO","ST30",287001,2007.97672252908,"Subtidal"
"KO","ST30",288001,2008.15869736127,"Subtidal"
"KO","ST30",289001,2008.33918071468,"Subtidal"
"KO","ST30",290001,2008.51817717512,"Subtidal"
"KO","ST30",291001,2008.69569126141,"Subtidal"
"KO","ST30",292001,2008.87172742588,"Subtidal"
"KO","ST30",292735,2009,"Subtidal"
"KO","ST3C",1,1.00000000000068,"Subtidal"
"KO","ST3C",1001,451.261081241091,"Subtidal"
"KO","ST3C",2001,778.69714326621,"Subtidal"
"KO","ST3C",3001,1037.72901485954,"Subtidal"
"KO","ST3C",4001,1250.22637981752,"Subtidal"
"KO","ST3C",5001,1428.82070992501,"Subtidal"
"KO","ST3C",6001,1581.69086071579,"Subtidal"
"KO","ST3C",7001,1714.47095990845,"Subtidal"
"KO","ST3C",8001,1831.20435884215,"Subtidal"
"KO","ST3C",9001,1934.8828929656,"Subtidal"
"KO","ST3C",10001,2027.77516852997,"Subtidal"
"KO","ST3C",11001,2111.63674974353,"Subtidal"
"KO","ST3C",12001,2187.84992850261,"Subtidal"
"KO","ST3C",13001,2257.5195404836,"Subtidal"
"KO","ST3C",14001,2321.54034505343,"Subtidal"
"KO","ST3C",15001,2380.6454565744,"Subtidal"
"KO","ST3C",16001,2435.44182636721,"Subtidal"
"KO","ST3C",17001,2486.43667936729,"Subtidal"
"KO","ST3C",18001,2534.05750854596,"Subtidal"
"KO","ST3C",19001,2578.66740165502,"Subtidal"
"KO","ST3C",20001,2620.57693276456,"Subtidal"
"KO","ST3C",21001,2660.05349057152,"Subtidal"
"KO","ST3C",22001,2697.32866952548,"Subtidal"
"KO","ST3C",23001,2732.60417999985,"Subtidal"
"KO","ST3C",24001,2766.0566143686,"Subtidal"
"KO","ST3C",25001,2797.84132047308,"Subtidal"
"KO","ST3C",26001,2828.09557282894,"Subtidal"
"KO","ST3C",27001,2856.94118599734,"Subtidal"
"KO","ST3C",28001,2884.48668256302,"Subtidal"
"KO","ST3C",29001,2910.82910170103,"Subtidal"
"KO","ST3C",30001,2936.05551676542,"Subtidal"
"KO","ST3C",31001,2960.24431525547,"Subtidal"
"KO","ST3C",32001,2983.4662837714,"Subtidal"
"KO","ST3C",33001,3005.78553203756,"Subtidal"
"KO","ST3C",34001,3027.26028336222,"Subtidal"
"KO","ST3C",35001,3047.94355378458,"Subtidal"
"KO","ST3C",36001,3067.88373758305,"Subtidal"
"KO","ST3C",37001,3087.12511469197,"Subtidal"
"KO","ST3C",38001,3105.7082913686,"Subtidal"
"KO","ST3C",39001,3123.67058443694,"Subtidal"
"KO","ST3C",40001,3141.04635777242,"Subtidal"
"KO","ST3C",41001,3157.86731737486,"Subtidal"
"KO","ST3C",42001,3174.16277116551,"Subtidal"
"KO","ST3C",43001,3189.95985868849,"Subtidal"
"KO","ST3C",44001,3205.28375402365,"Subtidal"
"KO","ST3C",45001,3220.15784628673,"Subtidal"
"KO","ST3C",46001,3234.60390013868,"Subtidal"
"KO","ST3C",47001,3248.64219894903,"Subtidal"
"KO","ST3C",48001,3262.29167289229,"Subtidal"
"KO","ST3C",49001,3275.57001373137,"Subtidal"
"KO","ST3C",50001,3288.49377776956,"Subtidal"
"KO","ST3C",51001,3301.07847903131,"Subtidal"
"KO","ST3C",52001,3313.3386724674,"Subtidal"
"KO","ST3C",53001,3325.28802989012,"Subtidal"
"KO","ST3C",54001,3336.9394082895,"Subtidal"
"KO","ST3C",55001,3348.30491186158,"Subtidal"
"KO","ST3C",56001,3359.39594846745,"Subtidal"
"KO","ST3C",57001,3370.22328095276,"Subtidal"
"KO","ST3C",58001,3380.79707375866,"Subtidal"
"KO","ST3C",59001,3391.12693570334,"Subtidal"
"KO","ST3C",60001,3401.2219588936,"Subtidal"
"KO","ST3C",61001,3411.09075448924,"Subtidal"
"KO","ST3C",62001,3420.74148546651,"Subtidal"
"KO","ST3C",63001,3430.18189654873,"Subtidal"
"KO","ST3C",64001,3439.41934173253,"Subtidal"
"KO","ST3C",65001,3448.46080994727,"Subtidal"
"KO","ST3C",66001,3457.31294824264,"Subtidal"
"KO","ST3C",67001,3465.98208342654,"Subtidal"
"KO","ST3C",68001,3474.47424207543,"Subtidal"
"KO","ST3C",69001,3482.79516885913,"Subtidal"
"KO","ST3C",70001,3490.95034364114,"Subtidal"
"KO","ST3C",71001,3498.94499732525,"Subtidal"
"KO","ST3C",72001,3506.78412644965,"Subtidal"
"KO","ST3C",73001,3514.47250690518,"Subtidal"
"KO","ST3C",74001,3522.0147063573,"Subtidal"
"KO","ST3C",75001,3529.41509642753,"Subtidal"
"KO","ST3C",76001,3536.6778630745,"Subtidal"
"KO","ST3C",77001,3543.80701742926,"Subtidal"
"KO","ST3C",78001,3550.80640475851,"Subtidal"
"KO","ST3C",79001,3557.67971380141,"Subtidal"
"KO","ST3C",80001,3564.43048476828,"Subtidal"
"KO","ST3C",81001,3571.06211734709,"Subtidal"
"KO","ST3C",82001,3577.57787782127,"Subtidal"
"KO","ST3C",83001,3583.98090580549,"Subtidal"
"KO","ST3C",84001,3590.27422103317,"Subtidal"
"KO","ST3C",85001,3596.46072880916,"Subtidal"
"KO","ST3C",86001,3602.54322596131,"Subtidal"
"KO","ST3C",87001,3608.52440624251,"Subtidal"
"KO","ST3C",88001,3614.40686493104,"Subtidal"
"KO","ST3C",89001,3620.19310369967,"Subtidal"
"KO","ST3C",90001,3625.88553507675,"Subtidal"
"KO","ST3C",91001,3631.48648654918,"Subtidal"
"KO","ST3C",92001,3636.99820442551,"Subtidal"
"KO","ST3C",93001,3642.42285759649,"Subtidal"
"KO","ST3C",94001,3647.76254094314,"Subtidal"
"KO","ST3C",95001,3653.01927860556,"Subtidal"
"KO","ST3C",96001,3658.1950273196,"Subtidal"
"KO","ST3C",97001,3663.29167900936,"Subtidal"
"KO","ST3C",98001,3668.31106383043,"Subtidal"
"KO","ST3C",99001,3673.2549527668,"Subtidal"
"KO","ST3C",100001,3678.12506000808,"Subtidal"
"KO","ST3C",101001,3682.9230453866,"Subtidal"
"KO","ST3C",102001,3687.65051670173,"Subtidal"
"KO","ST3C",103001,3692.30903176583,"Subtidal"
"KO","ST3C",104001,3696.90010038129,"Subtidal"
"KO","ST3C",105001,3701.42518643567,"Subtidal"
"KO","ST3C",106001,3705.8857094646,"Subtidal"
"KO","ST3C",107001,3710.28304657714,"Subtidal"
"KO","ST3C",108001,3714.61853413791,"Subtidal"
"KO","ST3C",109001,3718.89346922469,"Subtidal"
"KO","ST3C",110001,3723.10911122591,"Subtidal"
"KO","ST3C",111001,3727.26668316972,"Subtidal"
"KO","ST3C",112001,3731.36737301,"Subtidal"
"KO","ST3C",113001,3735.41233526706,"Subtidal"
"KO","ST3C",114001,3739.40269192396,"Subtidal"
"KO","ST3C",115001,3743.33953372322,"Subtidal"
"KO","ST3C",116001,3747.22392129159,"Subtidal"
"KO","ST3C",117001,3751.05688626315,"Subtidal"
"KO","ST3C",118001,3754.83943229469,"Subtidal"
"KO","ST3C",119001,3758.57253589719,"Subtidal"
"KO","ST3C",120001,3762.25714774896,"Subtidal"
"KO","ST3C",121001,3765.89419309264,"Subtidal"
"KO","ST3C",122001,3769.48457295647,"Subtidal"
"KO","ST3C",123001,3773.02916501147,"Subtidal"
"KO","ST3C",124001,3776.5288239919,"Subtidal"
"KO","ST3C",125001,3779.9843830036,"Subtidal"
"KO","ST3C",126001,3783.39665367523,"Subtidal"
"KO","ST3C",127001,3786.76642732703,"Subtidal"
"KO","ST3C",128001,3790.0944752783,"Subtidal"
"KO","ST3C",129001,3793.38154978804,"Subtidal"
"KO","ST3C",130001,3796.62838445298,"Subtidal"
"KO","ST3C",131001,3799.83569494469,"Subtidal"
"KO","ST3C",132001,3803.00417945719,"Subtidal"
"KO","ST3C",133001,3806.13451932397,"Subtidal"
"KO","ST3C",134001,3809.22737968878,"Subtidal"
"KO","ST3C",135001,3812.28340957468,"Subtidal"
"KO","ST3C",136001,3815.30324290021,"Subtidal"
"KO","ST3C",137001,3818.28749852816,"Subtidal"
"KO","ST3C",138001,3821.23678099543,"Subtidal"
"KO","ST3C",139001,3824.15168080595,"Subtidal"
"KO","ST3C",140001,3827.03277486589,"Subtidal"
"KO","ST3C",141001,3829.88062691636,"Subtidal"
"KO","ST3C",142001,3832.69578794201,"Subtidal"
"KO","ST3C",143001,3835.47879638792,"Subtidal"
"KO","ST3C",144001,3838.23017873803,"Subtidal"
"KO","ST3C",145001,3840.95044971166,"Subtidal"
"KO","ST3C",146001,3843.64011274073,"Subtidal"
"KO","ST3C",147001,3846.2996601004,"Subtidal"
"KO","ST3C",148001,3848.92957329945,"Subtidal"
"KO","ST3C",149001,3851.53032355907,"Subtidal"
"KO","ST3C",150001,3854.10237182624,"Subtidal"
"KO","ST3C",151001,3856.64616914384,"Subtidal"
"KO","ST3C",152001,3859.16215705113,"Subtidal"
"KO","ST3C",153001,3861.65076767963,"Subtidal"
"KO","ST3C",154001,3864.11242412972,"Subtidal"
"KO","ST3C",155001,3866.54754064781,"Subtidal"
"KO","ST3C",156001,3868.95652285239,"Subtidal"
"KO","ST3C",157001,3871.33976796884,"Subtidal"
"KO","ST3C",158001,3873.6976651372,"Subtidal"
"KO","ST3C",159001,3876.03059553572,"Subtidal"
"KO","ST3C",160001,3878.33893256721,"Subtidal"
"KO","ST3C",161001,3880.62304212375,"Subtidal"
"KO","ST3C",162001,3882.88328280374,"Subtidal"
"KO","ST3C",163001,3885.12000603666,"Subtidal"
"KO","ST3C",164001,3887.33355622171,"Subtidal"
"KO","ST3C",165001,3889.52427109339,"Subtidal"
"KO","ST3C",166001,3891.69248163676,"Subtidal"
"KO","ST3C",167001,3893.83851247548,"Subtidal"
"KO","ST3C",168001,3895.96268191602,"Subtidal"
"KO","ST3C",169001,3898.0653021547,"Subtidal"
"KO","ST3C",170001,3900.14667930058,"Subtidal"
"KO","ST3C",171001,3902.20711376997,"Subtidal"
"KO","ST3C",172001,3904.24690019257,"Subtidal"
"KO","ST3C",173001,3906.26632766734,"Subtidal"
"KO","ST3C",174001,3908.2656798812,"Subtidal"
"KO","ST3C",175001,3910.24523515733,"Subtidal"
"KO","ST3C",176001,3912.20526676395,"Subtidal"
"KO","ST3C",177001,3914.14604284672,"Subtidal"
"KO","ST3C",178001,3916.06782665763,"Subtidal"
"KO","ST3C",179001,3917.97087660589,"Subtidal"
"KO","ST3C",180001,3919.8554464298,"Subtidal"
"KO","ST3C",181001,3921.72178530503,"Subtidal"
"KO","ST3C",182001,3923.57013780991,"Subtidal"
"KO","ST3C",183001,3925.40074430613,"Subtidal"
"KO","ST3C",184001,3927.2138407776,"Subtidal"
"KO","ST3C",185001,3929.00965901381,"Subtidal"
"KO","ST3C",186001,3930.7884267744,"Subtidal"
"KO","ST3C",187001,3932.55036776608,"Subtidal"
"KO","ST3C",188001,3934.29570181258,"Subtidal"
"KO","ST3C",189001,3936.02464487437,"Subtidal"
"KO","ST3C",190001,3937.73740932872,"Subtidal"
"KO","ST3C",191001,3939.43420367875,"Subtidal"
"KO","ST3C",192001,3941.11523302076,"Subtidal"
"KO","ST3C",193001,3942.78069886819,"Subtidal"
"KO","ST3C",194001,3944.43079939754,"Subtidal"
"KO","ST3C",195001,3946.06572937305,"Subtidal"
"KO","ST3C",196001,3947.68568030144,"Subtidal"
"KO","ST3C",197001,3949.29084044423,"Subtidal"
"KO","ST3C",198001,3950.88139499288,"Subtidal"
"KO","ST3C",199001,3952.45752605167,"Subtidal"
"KO","ST3C",200001,3954.01941275181,"Subtidal"
"KO","ST3C",201001,3955.56723120295,"Subtidal"
"KO","ST3C",202001,3957.10115464547,"Subtidal"
"KO","ST3C",203001,3958.6213536444,"Subtidal"
"KO","ST3C",204001,3960.12799577456,"Subtidal"
"KO","ST3C",205001,3961.62124613354,"Subtidal"
"KO","ST3C",206001,3963.10126696947,"Subtidal"
"KO","ST3C",207001,3964.56821807333,"Subtidal"
"KO","ST3C",208001,3966.02225663359,"Subtidal"
"KO","ST3C",209001,3967.46353738318,"Subtidal"
"KO","ST3C",210001,3968.8922125648,"Subtidal"
"KO","ST3C",211001,3970.3084320781,"Subtidal"
"KO","ST3C",212001,3971.7123434829,"Subtidal"
"KO","ST3C",213001,3973.10409195317,"Subtidal"
"KO","ST3C",214001,3974.48382051541,"Subtidal"
"KO","ST3C",215001,3975.85166997421,"Subtidal"
"KO","ST3C",216001,3977.20777888039,"Subtidal"
"KO","ST3C",217001,3978.55228376372,"Subtidal"
"KO","ST3C",218001,3979.88531905345,"Subtidal"
"KO","ST3C",219001,3981.20701709714,"Subtidal"
"KO","ST3C",220001,3982.51750824821,"Subtidal"
"KO","ST3C",221001,3983.8169209563,"Subtidal"
"KO","ST3C",222001,3985.10538166818,"Subtidal"
"KO","ST3C",223001,3986.38301498817,"Subtidal"
"KO","ST3C",224001,3987.649943648,"Subtidal"
"KO","ST3C",225001,3988.90628859219,"Subtidal"
"KO","ST3C",226001,3990.15216891357,"Subtidal"
"KO","ST3C",227001,3991.38770205259,"Subtidal"
"KO","ST3C",228001,3992.61300365456,"Subtidal"
"KO","ST3C",229001,3993.82818768635,"Subtidal"
"KO","ST3C",230001,3995.03336648905,"Subtidal"
"KO","ST3C",231001,3996.22865076971,"Subtidal"
"KO","ST3C",232001,3997.41414963986,"Subtidal"
"KO","ST3C",233001,3998.58997062801,"Subtidal"
"KO","ST3C",234001,3999.75621976156,"Subtidal"
"KO","ST3C",235001,4000.91300148078,"Subtidal"
"KO","ST3C",236001,4002.06041887019,"Subtidal"
"KO","ST3C",237001,4003.19857343128,"Subtidal"
"KO","ST3C",238001,4004.32756534841,"Subtidal"
"KO","ST3C",239001,4005.44749328848,"Subtidal"
"KO","ST3C",240001,4006.55845460705,"Subtidal"
"KO","ST3C",241001,4007.66054533852,"Subtidal"
"KO","ST3C",242001,4008.75386008546,"Subtidal"
"KO","ST3C",243001,4009.83849220829,"Subtidal"
"KO","ST3C",244001,4010.91453379664,"Subtidal"
"KO","ST3C",245001,4011.98207562525,"Subtidal"
"KO","ST3C",246001,4013.04120731543,"Subtidal"
"KO","ST3C",247001,4014.09201712925,"Subtidal"
"KO","ST3C",248001,4015.13459220945,"Subtidal"
"KO","ST3C",249001,4016.16901862201,"Subtidal"
"KO","ST3C",250001,4017.19538109926,"Subtidal"
"KO","ST3C",251001,4018.21376329137,"Subtidal"
"KO","ST3C",252001,4019.22424778874,"Subtidal"
"KO","ST3C",253001,4020.22691604947,"Subtidal"
"KO","ST3C",254001,4021.2218484098,"Subtidal"
"KO","ST3C",255001,4022.20912420185,"Subtidal"
"KO","ST3C",256001,4023.18882166766,"Subtidal"
"KO","ST3C",257001,4024.1610180405,"Subtidal"
"KO","ST3C",258001,4025.12578957306,"Subtidal"
"KO","ST3C",259001,4026.0832114438,"Subtidal"
"KO","ST3C",260001,4027.0333579338,"Subtidal"
"KO","ST3C",261001,4027.97630231211,"Subtidal"
"KO","ST3C",262001,4028.91211690523,"Subtidal"
"KO","ST3C",263001,4029.84087313259,"Subtidal"
"KO","ST3C",264001,4030.76264150633,"Subtidal"
"KO","ST3C",265001,4031.6774915708,"Subtidal"
"KO","ST3C",266001,4032.58549207421,"Subtidal"
"KO","ST3C",267001,4033.48671082939,"Subtidal"
"KO","ST3C",268001,4034.38121480127,"Subtidal"
"KO","ST3C",269001,4035.26907009878,"Subtidal"
"KO","ST3C",270001,4036.15034205069,"Subtidal"
"KO","ST3C",271001,4037.0250951068,"Subtidal"
"KO","ST3C",272001,4037.89339292868,"Subtidal"
"KO","ST3C",273001,4038.75529843408,"Subtidal"
"KO","ST3C",274001,4039.61087369252,"Subtidal"
"KO","ST3C",275001,4040.46018001215,"Subtidal"
"KO","ST3C",276001,4041.30327798913,"Subtidal"
"KO","ST3C",277001,4042.14022743602,"Subtidal"
"KO","ST3C",278001,4042.97108746493,"Subtidal"
"KO","ST3C",279001,4043.79591642301,"Subtidal"
"KO","ST3C",280001,4044.6147719881,"Subtidal"
"KO","ST3C",281001,4045.42771108761,"Subtidal"
"KO","ST3C",282001,4046.23479002731,"Subtidal"
"KO","ST3C",283001,4047.03606437582,"Subtidal"
"KO","ST3C",284001,4047.83158905695,"Subtidal"
"KO","ST3C",285001,4048.6214183443,"Subtidal"
"KO","ST3C",286001,4049.405605797,"Subtidal"
"KO","ST3C",287001,4050.18420446697,"Subtidal"
"KO","ST3C",288001,4050.95726664019,"Subtidal"
"KO","ST3C",289001,4051.72484404925,"Subtidal"
"KO","ST3C",290001,4052.48698784795,"Subtidal"
"KO","ST3C",291001,4053.2437484793,"Subtidal"
"KO","ST3C",292001,4053.99517590207,"Subtidal"
"KO","ST3C",293001,4054.741319436,"Subtidal"
"KO","ST3C",294001,4055.48222783808,"Subtidal"
"KO","ST3C",295001,4056.21794928753,"Subtidal"
"KO","ST3C",296001,4056.94853141832,"Subtidal"
"KO","ST3C",297001,4057.67402131751,"Subtidal"
"KO","ST3C",298001,4058.39446549663,"Subtidal"
"KO","ST3C",299001,4059.10990997136,"Subtidal"
"KO","ST3C",300001,4059.82040018643,"Subtidal"
"KO","ST3C",301001,4060.52598111678,"Subtidal"
"KO","ST3C",302001,4061.2266971872,"Subtidal"
"KO","ST3C",303001,4061.92259231041,"Subtidal"
"KO","ST3C",304001,4062.61370993498,"Subtidal"
"KO","ST3C",305001,4063.30009301291,"Subtidal"
"KO","ST3C",306001,4063.9817839953,"Subtidal"
"KO","ST3C",307001,4064.65882482464,"Subtidal"
